house_id,purchase_price,%_change_between_offer_and_purchase,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
358249,2395000,0,3.35,1.13,4.34
358229,900000,-5,3.35,1.13,4.34
358266,3750000,0,3.35,1.13,4.34
358269,525000,0,3.35,1.13,4.34
358302,3245000,0,3.35,1.13,4.34
358589,780300,0,3.35,1.13,4.34
358719,1475000,-8,3.35,1.13,4.34
358593,3200000,0,3.35,1.13,4.34
358547,1995000,0,3.35,1.13,4.34
358476,2500000,0,3.35,1.13,4.34
358559,575000,-3,3.35,1.13,4.34
358529,1932000,-3,3.35,1.13,4.34
358615,1460000,-2,3.35,1.13,4.34
358711,1075000,-10,3.35,1.13,4.34
358690,1425000,0,3.35,1.13,4.34
358609,1700000,0,3.35,1.13,4.34
358704,5400000,-10,3.35,1.13,4.34
358694,1150000,0,3.35,1.13,4.34
358639,3590000,-3,3.35,1.13,4.34
358570,2925000,-2,3.35,1.13,4.34
358669,4625000,0,3.35,1.13,4.34
358532,1595000,-6,3.35,1.13,4.34
358554,335000,-11,3.35,1.13,4.34
358517,950000,-5,3.35,1.13,4.34
358649,525000,-5,3.35,1.13,4.34
358512,1760000,0,3.35,1.13,4.34
358780,3951000,-6,3.35,1.13,4.34
358754,1395000,0,3.35,1.13,4.34
358937,625000,-10,3.35,1.13,4.34
358737,4012500,0,3.35,1.13,4.34
358740,832500,-1,3.35,1.13,4.34
358843,1995000,0,3.35,1.13,4.34
358736,710000,0,3.35,1.13,4.34
358759,2000000,0,3.35,1.13,4.34
358924,3400000,-3,3.35,1.13,4.34
358929,2630000,-2,3.35,1.13,4.34
358941,6550000,0,3.35,1.13,4.34
358913,5395000,0,3.35,1.13,4.34
358724,2595000,0,3.35,1.13,4.34
358789,1275000,0,3.35,1.13,4.34
358814,670000,-8,3.35,1.13,4.34
358918,700000,-22,3.35,1.13,4.34
358797,2495000,0,3.35,1.13,4.34
358796,1300000,0,3.35,1.13,4.34
358933,4100000,0,3.35,1.13,4.34
358859,1345000,0,3.35,1.13,4.34
358830,3600000,-8,3.35,1.13,4.34
358762,2000000,0,3.35,1.13,4.34
358885,820000,-9,3.35,1.13,4.34
358822,4000000,-11,3.35,1.13,4.34
358845,1995000,0,3.35,1.13,4.34
358998,2300000,0,3.35,1.13,4.34
358997,995000,0,3.35,1.13,4.34
359012,3660000,-4,3.35,1.13,4.34
358975,5700000,-4,3.35,1.13,4.34
359081,1282500,-8,3.35,1.13,4.34
359033,895000,0,3.35,1.13,4.34
359062,3850000,0,3.35,1.13,4.34
359022,4800000,-2,3.35,1.13,4.34
359067,450000,0,3.35,1.13,4.34
359065,4325000,0,3.35,1.13,4.34
359300,2895000,0,3.35,1.13,4.34
359168,4100000,-5,3.35,1.13,4.34
359321,1175000,-6,3.35,1.13,4.34
359169,1500000,0,3.35,1.13,4.34
359095,1100000,-8,3.35,1.13,4.34
359214,2070000,-10,3.35,1.13,4.34
359111,8900000,0,3.35,1.13,4.34
359117,1400000,-12,3.35,1.13,4.34
359216,690000,-13,3.35,1.13,4.34
359312,1460000,-9,3.35,1.13,4.34
359132,3800000,-5,3.35,1.13,4.34
359291,3700000,0,3.35,1.13,4.34
359219,675000,0,3.35,1.13,4.34
359091,13010000,-6,3.35,1.13,4.34
359538,1750000,0,3.35,1.13,4.34
359517,465000,-12,3.35,1.13,4.34
359428,2900000,0,3.35,1.13,4.34
359353,1200000,0,3.35,1.13,4.34
359383,1950000,-8,3.35,1.13,4.34
359559,3445000,-1,3.35,1.13,4.34
359582,1700000,0,3.35,1.13,4.34
359487,625000,0,3.35,1.13,4.34
359367,3900000,-2,3.35,1.13,4.34
359580,1073000,0,3.35,1.13,4.34
359603,1907500,-4,3.35,1.13,4.34
359422,2500000,0,3.35,1.13,4.34
359532,977500,0,3.35,1.13,4.34
359450,3950000,-1,3.35,1.13,4.34
359431,965000,-3,3.35,1.13,4.34
359445,1795000,0,3.35,1.13,4.34
359432,2000000,0,3.35,1.13,4.34
359358,1370000,-2,3.35,1.13,4.34
359365,6795000,0,3.35,1.13,4.34
359385,2775000,-3,3.35,1.13,4.34
359558,6200000,-5,3.35,1.13,4.34
359392,2850000,-2,3.35,1.13,4.34
359784,895000,-10,3.35,1.13,4.34
359683,1200000,-4,3.35,1.13,4.34
359783,2195000,0,3.35,1.13,4.34
359816,2545000,0,3.35,1.13,4.34
359669,4500000,-10,3.35,1.13,4.34
359697,1720000,-4,3.35,1.13,4.34
359714,3800000,-5,3.35,1.13,4.34
359711,2400000,0,3.35,1.13,4.34
359662,685000,-1,3.35,1.13,4.34
359829,1150000,-4,3.35,1.13,4.34
359686,1550000,-9,3.35,1.13,4.34
359620,925000,-2,3.35,1.13,4.34
359689,1200000,-7,3.35,1.13,4.34
360061,2100000,-4,3.35,1.13,4.34
359948,2050000,29,3.35,1.13,4.34
359987,875000,0,3.35,1.13,4.34
360000,3950000,-1,3.35,1.13,4.34
359877,3300000,-1,3.35,1.13,4.34
359876,1195000,0,3.35,1.13,4.34
360074,4700000,-4,3.35,1.13,4.34
359897,950000,-13,3.35,1.13,4.34
359875,850000,0,3.35,1.13,4.34
359949,2050000,3,3.35,1.13,4.34
359976,3550000,0,3.35,1.13,4.34
359890,3095000,0,3.35,1.13,4.34
360041,6460000,-4,3.35,1.13,4.34
359938,6500000,0,3.35,1.13,4.34
360033,1420000,-5,3.35,1.13,4.34
359859,6405000,-1,3.35,1.13,4.34
360067,2100000,0,3.35,1.13,4.34
359992,3000000,-5,3.35,1.13,4.34
360043,780000,0,3.35,1.13,4.34
359925,1550000,-3,3.35,1.13,4.34
359906,900000,-5,3.35,1.13,4.34
359979,1437500,-4,3.35,1.13,4.34
359861,450000,0,3.35,1.13,4.34
359910,2550000,-7,3.35,1.13,4.34
360103,1350000,0,3.35,1.13,4.34
360250,3150000,-7,3.35,1.13,4.34
360137,1550000,-9,3.35,1.13,4.34
360150,3420000,0,3.35,1.13,4.34
360188,4300000,-4,3.35,1.13,4.34
360199,790000,2,3.35,1.13,4.34
360086,1105000,-4,3.35,1.13,4.34
360261,3650000,0,3.35,1.13,4.34
360292,2085000,-2,3.35,1.13,4.34
360304,1500000,-6,3.35,1.13,4.34
360306,3800000,-5,3.35,1.13,4.34
360301,1300000,-3,3.35,1.13,4.34
360333,4550000,-5,3.35,1.13,4.34
707426,850000,0,3.35,1.13,4.34
707416,4015000,3,3.35,1.13,4.34
707548,1350000,2,3.35,1.13,4.34
707475,1995000,0,3.35,1.13,4.34
707502,450000,0,3.35,1.13,4.34
707611,2795000,-10,3.35,1.13,4.34
707465,2295000,0,3.35,1.13,4.34
707578,3200000,0,3.35,1.13,4.34
707567,2000000,-7,3.35,1.13,4.34
707638,2345000,2,3.35,1.13,4.34
707581,1750000,-3,3.35,1.13,4.34
707561,1600000,-6,3.35,1.13,4.34
707545,600000,0,3.35,1.13,4.34
707636,2700000,-5,3.35,1.13,4.34
707525,1300000,-7,3.35,1.13,4.34
707521,2100000,-4,3.35,1.13,4.34
707532,825000,-41,3.35,1.13,4.34
707681,625000,-10,3.35,1.13,4.34
707822,4250000,-15,3.35,1.13,4.34
707719,2395000,0,3.35,1.13,4.34
707864,3725000,-1,3.35,1.13,4.34
707700,1168750,0,3.35,1.13,4.34
707926,1350000,-25,3.35,1.13,4.34
707763,1200000,0,3.35,1.13,4.34
707801,5585000,-12,3.35,1.13,4.34
707841,1900000,-5,3.35,1.13,4.34
707830,3775000,0,3.35,1.13,4.34
707776,1700000,0,3.35,1.13,4.34
707805,1145000,-4,3.35,1.13,4.34
707897,1350000,-22,3.35,1.13,4.34
707766,3200000,0,3.35,1.13,4.34
707817,4500000,0,3.35,1.13,4.34
707726,1067000,-3,3.35,1.13,4.34
707705,1945000,3,3.35,1.13,4.34
707915,2300000,0,3.35,1.13,4.34
707708,4955000,-1,3.35,1.13,4.34
707747,14600000,-6,3.35,1.13,4.34
707767,975000,-9,3.35,1.13,4.34
708165,4495000,0,3.35,1.13,4.34
708063,1270000,-2,3.35,1.13,4.34
708163,4350000,-3,3.35,1.13,4.34
708114,2660000,-5,3.35,1.13,4.34
708048,3750000,-1,3.35,1.13,4.34
707988,799000,0,3.35,1.13,4.34
707984,630000,-36,3.35,1.13,4.34
708113,1905000,0,3.35,1.13,4.34
707965,1010000,-3,3.35,1.13,4.34
708164,5995000,0,3.35,1.13,4.34
708175,2800000,-3,3.35,1.13,4.34
708104,500000,-9,3.35,1.13,4.34
708033,3600000,0,3.35,1.13,4.34
708166,3500000,-3,3.35,1.13,4.34
708121,4350000,-3,3.35,1.13,4.34
708072,1790000,-5,3.35,1.13,4.34
708159,7880000,0,3.35,1.13,4.34
707959,2075000,-5,3.35,1.13,4.34
707971,3250000,2,3.35,1.13,4.34
708054,1100000,0,3.35,1.13,4.34
708066,1150000,-18,3.35,1.13,4.34
708207,3950000,-1,3.35,1.13,4.34
708004,2495000,0,3.35,1.13,4.34
708284,1800000,-5,3.35,1.13,4.34
708381,720000,0,3.35,1.13,4.34
708222,2350000,0,3.35,1.13,4.34
708342,7500000,-6,3.35,1.13,4.34
708291,3075000,-4,3.35,1.13,4.34
708330,1500000,0,3.35,1.13,4.34
708290,490000,-10,3.35,1.13,4.34
708314,700000,-7,3.35,1.13,4.34
708397,5050000,-5,3.35,1.13,4.34
708369,2425000,-3,3.35,1.13,4.34
708418,1460000,9,3.35,1.13,4.34
708303,2050000,0,3.35,1.13,4.34
708545,425000,0,3.35,1.13,4.34
708523,2275000,-9,3.35,1.13,4.34
708551,4600000,-3,3.35,1.13,4.34
708529,1552500,0,3.35,1.13,4.34
708492,750000,0,3.35,1.13,4.34
708611,1400000,-12,3.35,1.13,4.34
708544,3714000,6,3.35,1.13,4.34
708474,2995000,0,3.35,1.13,4.34
708532,525000,0,3.35,1.13,4.34
708510,2995000,0,3.35,1.13,4.34
708506,350000,0,3.35,1.13,4.34
708614,3875000,-3,3.35,1.13,4.34
708499,6300000,0,3.35,1.13,4.34
708604,2600000,0,3.35,1.13,4.34
708473,1850000,-2,3.35,1.13,4.34
708513,1050000,-4,3.35,1.13,4.34
708476,795000,0,3.35,1.13,4.34
708568,1910000,-4,3.35,1.13,4.34
708649,6000000,0,3.35,1.13,4.34
708675,7995000,0,3.35,1.13,4.34
708666,4250000,-5,3.35,1.13,4.34
708669,1625000,0,3.35,1.13,4.34
708673,1300000,-3,3.35,1.13,4.34
708744,1000000,1,3.35,1.13,4.34
708758,3875000,-3,3.35,1.13,4.34
708775,715000,-5,3.35,1.13,4.34
708807,1630000,-4,3.35,1.13,4.34
708860,2600000,0,3.35,1.13,4.34
708894,1850000,-2,3.35,1.13,4.34
708815,4010000,-6,3.35,1.13,4.34
708995,1100000,0,3.35,1.13,4.34
708898,745000,0,3.35,1.13,4.34
708832,5498000,0,3.35,1.13,4.34
708963,2575000,0,3.35,1.13,4.34
708881,685000,-7,3.35,1.13,4.34
708962,278000,-26,3.35,1.13,4.34
708810,1580000,-4,3.35,1.13,4.34
709138,4750000,-1,3.35,1.13,4.34
709065,1775000,-4,3.35,1.13,4.34
709028,1300000,0,3.35,1.13,4.34
709188,1800000,-2,3.35,1.13,4.34
709132,1800000,-5,3.35,1.13,4.34
709026,1595000,0,3.35,1.13,4.34
709212,2095000,0,3.35,1.13,4.34
709210,6950000,-5,3.35,1.13,4.34
709048,3600000,0,3.35,1.13,4.34
709037,1095000,0,3.35,1.13,4.34
709018,1875000,-11,3.35,1.13,4.34
709041,2245000,0,3.35,1.13,4.34
709192,3275000,-4,3.35,1.13,4.34
709245,1085000,-1,3.35,1.13,4.34
709126,1050000,-4,3.35,1.13,4.34
709387,1350000,-10,3.35,1.13,4.34
709427,4250000,-5,3.35,1.13,4.34
709397,2195000,0,3.35,1.13,4.34
709405,4550000,-3,3.35,1.13,4.34
709433,1800000,0,3.35,1.13,4.34
709391,1650000,0,3.35,1.13,4.34
709431,5510000,-2,3.35,1.13,4.34
709429,5150000,-3,3.35,1.13,4.34
709381,1395000,0,3.35,1.13,4.34
709424,1100000,-23,3.35,1.13,4.34
709677,3300000,-13,3.35,1.13,4.34
709666,585000,-6,3.35,1.13,4.34
709628,1400000,-7,3.35,1.13,4.34
709522,925000,-11,3.35,1.13,4.34
709657,1250000,-3,3.35,1.13,4.34
709626,1700000,-10,3.35,1.13,4.34
709535,7800000,0,3.35,1.13,4.34
709554,4750000,-1,3.35,1.13,4.34
709578,2070000,-1,3.35,1.13,4.34
709583,1450000,-3,3.35,1.13,4.34
1078532,2095000,0,3.35,1.13,4.34
1078473,1795000,-10,3.35,1.13,4.34
1078543,1798000,0,3.35,1.13,4.34
1078470,715000,3,3.35,1.13,4.34
1078482,8500000,0,3.35,1.13,4.34
1078565,1100000,0,3.35,1.13,4.34
709695,1300000,-35,3.35,1.13,4.34
1078468,3430000,-2,3.35,1.13,4.34
1078536,1275000,-7,3.35,1.13,4.34
1078505,2167500,-3,3.35,1.13,4.34
709701,1510250,-4,3.35,1.13,4.34
1078519,1675000,-3,3.35,1.13,4.34
1078526,1300000,-4,3.35,1.13,4.34
1078557,3000000,-14,3.35,1.13,4.34
1078651,3825000,-4,3.35,1.13,4.34
1078667,6900000,-1,3.35,1.13,4.34
1078659,525000,-4,3.35,1.13,4.34
1078681,3754000,-1,3.35,1.13,4.34
1078902,700000,-12,3.35,1.13,4.34
1078768,2130000,-1,3.35,1.13,4.34
1078887,4500000,-2,3.35,1.13,4.34
1078865,1295000,0,3.35,1.13,4.34
1078833,4150000,0,3.35,1.13,4.34
1078810,2100000,-6,3.35,1.13,4.34
1078842,1300000,-7,3.35,1.13,4.34
1078841,2995000,0,3.35,1.13,4.34
1078713,3050000,-5,3.35,1.13,4.34
1078843,970000,0,3.35,1.13,4.34
1078730,1151200,0,3.35,1.13,4.34
1078909,2650000,-2,3.35,1.13,4.34
1078728,3600000,-3,3.35,1.13,4.34
1078822,1440000,-7,3.35,1.13,4.34
1078998,1375000,-5,3.35,1.13,4.34
1079048,5100000,-7,3.35,1.13,4.34
1079004,2040000,-3,3.35,1.13,4.34
1078939,1425000,-2,3.35,1.13,4.34
1079023,1630000,-1,3.35,1.13,4.34
1079153,4110000,-4,3.35,1.13,4.34
1079164,500000,0,3.35,1.13,4.34
1079137,3595000,0,3.35,1.13,4.34
1079073,1020000,0,3.35,1.13,4.34
1079014,5800000,-5,3.35,1.13,4.34
1078952,2395200,0,3.35,1.13,4.34
1079084,2100000,-4,3.35,1.13,4.34
1079075,1500000,-12,3.35,1.13,4.34
1078997,1770000,-1,3.35,1.13,4.34
1079091,6965000,1,3.35,1.13,4.34
1079067,2295000,0,3.35,1.13,4.34
1079061,1650000,0,3.35,1.13,4.34
1079433,6750000,-4,3.35,1.13,4.34
1079386,3750000,-3,3.35,1.13,4.34
1079250,1895000,0,3.35,1.13,4.34
1079391,1875000,-6,3.35,1.13,4.34
1079249,3750000,-3,3.35,1.13,4.34
1079359,1840000,-5,3.35,1.13,4.34
1079431,2285000,0,3.35,1.13,4.34
1079332,3000000,0,3.35,1.13,4.34
1079326,7500000,0,3.35,1.13,4.34
1079246,430000,-14,3.35,1.13,4.34
1079277,2275000,0,3.35,1.13,4.34
1079373,1147500,0,3.35,1.13,4.34
1079347,875000,-8,3.35,1.13,4.34
1079207,2995000,0,3.35,1.13,4.34
1079428,425000,-14,3.35,1.13,4.34
1079243,915000,0,3.35,1.13,4.34
1079214,4570000,-4,3.35,1.13,4.34
1079304,5825000,-1,3.35,1.13,4.34
1079179,2367000,-1,3.35,1.13,4.34
1079378,2625000,0,3.35,1.13,4.34
1079264,975000,0,3.35,1.13,4.34
1079211,675000,-3,3.35,1.13,4.34
1079427,637500,-2,3.35,1.13,4.34
1079437,2498000,0,3.35,1.13,4.34
1079468,1240000,-4,3.35,1.13,4.34
1079527,3475000,-3,3.35,1.13,4.34
1079565,1295000,0,3.35,1.13,4.34
1079605,11200000,-2,3.35,1.13,4.34
1079529,6250000,-4,3.35,1.13,4.34
1079531,3000000,-9,3.35,1.13,4.34
1079516,1275000,-9,3.35,1.13,4.34
1079507,2800000,-5,3.35,1.13,4.34
1079561,1745000,-2,3.35,1.13,4.34
1079606,1040000,-13,3.35,1.13,4.34
1079537,1250000,0,3.35,1.13,4.34
1079683,3500000,4,3.35,1.13,4.34
1079658,6930000,-1,3.35,1.13,4.34
1079669,1000000,-13,3.35,1.13,4.34
1079777,440000,-2,3.35,1.13,4.34
1079863,1050000,-4,3.35,1.13,4.34
1079902,734103,0,3.35,1.13,4.34
1079800,3725000,-4,3.35,1.13,4.34
1079736,1650000,0,3.35,1.13,4.34
1079829,990000,-4,3.35,1.13,4.34
1079741,695000,0,3.35,1.13,4.34
1079753,2695000,0,3.35,1.13,4.34
1079834,1305000,-3,3.35,1.13,4.34
1079724,795000,0,3.35,1.13,4.34
1079808,1120000,-6,3.35,1.13,4.34
1079825,10750000,-2,3.35,1.13,4.34
1079850,295000,0,3.35,1.13,4.34
1079694,1095000,0,3.35,1.13,4.34
1079867,2695000,0,3.35,1.13,4.34
1079688,4425000,-2,3.35,1.13,4.34
1079802,325000,0,3.35,1.13,4.34
1079821,1380000,-8,3.35,1.13,4.34
1079729,1160000,-3,3.35,1.13,4.34
1079685,2850000,4,3.35,1.13,4.34
1079913,1400000,0,3.35,1.13,4.34
1079739,2795000,0,3.35,1.13,4.34
1079713,3800000,-2,3.35,1.13,4.34
1079846,570000,0,3.35,1.13,4.34
1079916,1185000,-1,3.35,1.13,4.34
1079697,2595000,0,3.35,1.13,4.34
1079843,2000000,-9,3.35,1.13,4.34
1079874,850000,-11,3.35,1.13,4.34
1079873,1300000,-4,3.35,1.13,4.34
1079972,7600000,-5,3.35,1.13,4.34
1079975,1630000,-4,3.35,1.13,4.34
1079977,1930000,-3,3.35,1.13,4.34
1079981,3100000,0,3.35,1.13,4.34
1079954,1575000,-4,3.35,1.13,4.34
1079971,3390750,0,3.35,1.13,4.34
1079949,300000,0,3.35,1.13,4.34
1080025,3250000,0,3.35,1.13,4.34
1080105,3900000,-6,3.35,1.13,4.34
1080099,1995000,0,3.35,1.13,4.34
1080134,1050000,-12,3.35,1.13,4.34
1080247,2275000,-7,3.35,1.13,4.34
1080280,1270000,0,3.35,1.13,4.34
1080366,6600000,0,3.35,1.13,4.34
1080132,2300000,-8,3.35,1.13,4.34
1080216,1090000,0,3.35,1.13,4.34
1080387,1970000,-8,3.35,1.13,4.34
1080144,1995000,0,3.35,1.13,4.34
1080441,1300000,-34,3.35,1.13,4.34
1080135,2100000,-4,3.35,1.13,4.34
1080408,5000000,-13,3.35,1.13,4.34
1080266,4350000,0,3.35,1.13,4.34
1080284,2306250,0,3.35,1.13,4.34
1080337,2335000,-6,3.35,1.13,4.34
1080405,2995000,-6,3.35,1.13,4.34
1080395,1550000,0,3.35,1.13,4.34
1080187,4185000,-2,3.35,1.13,4.34
1080437,4325000,-4,3.35,1.13,4.34
1080179,1015000,-7,3.35,1.13,4.34
1080368,3900000,-7,3.35,1.13,4.34
1080409,4795000,0,3.35,1.13,4.34
1080150,4750000,0,3.35,1.13,4.34
1080145,1600000,0,3.35,1.13,4.34
1080612,2400000,-4,3.35,1.13,4.34
1080724,4450000,-1,3.35,1.13,4.34
1080695,390000,-12,3.35,1.13,4.34
1080525,1662500,-5,3.35,1.13,4.34
1080629,2075000,-5,3.35,1.13,4.34
1080593,1230000,-2,3.35,1.13,4.34
1080614,3300000,-3,3.35,1.13,4.34
1080601,11305000,0,3.35,1.13,4.34
1080493,500000,0,3.35,1.13,4.34
1080642,450000,-10,3.35,1.13,4.34
1080721,3300000,-3,3.35,1.13,4.34
1080599,1905000,-5,3.35,1.13,4.34
1080711,1850000,-3,3.35,1.13,4.34
1080474,1975000,-1,3.35,1.13,4.34
1447013,3080000,-4,3.35,1.13,4.34
1446843,4650000,-3,3.35,1.13,4.34
1447063,1875000,0,3.35,1.13,4.34
1447042,2595000,0,3.35,1.13,4.34
1447092,3260000,-7,3.35,1.13,4.34
1446966,2795000,-7,3.35,1.13,4.34
1447114,1725000,-5,3.35,1.13,4.34
1446913,3080000,0,3.35,1.13,4.34
1447027,4775000,0,3.35,1.13,4.34
1447100,1400000,-6,3.35,1.13,4.34
1446892,4875000,-2,3.35,1.13,4.34
1446845,2802000,8,3.35,1.13,4.34
1446914,1950000,0,3.35,1.13,4.34
1447091,1200000,0,3.35,1.13,4.34
1446813,1700000,-5,3.35,1.13,4.34
1446910,2880000,-4,3.35,1.13,4.34
1447065,1875000,0,3.35,1.13,4.34
1447003,782000,0,3.35,1.13,4.34
1447171,6750000,0,3.35,1.13,4.34
1447371,1265000,-2,3.35,1.13,4.34
1447290,870000,-13,3.35,1.13,4.34
1447394,1125000,-8,3.35,1.13,4.34
1447276,1125000,-13,3.35,1.13,4.34
1447449,1580000,-7,3.35,1.13,4.34
1447340,2225000,-3,3.35,1.13,4.34
1447242,3500000,0,3.35,1.13,4.34
1447311,2450000,-2,3.35,1.13,4.34
1447364,2508000,-5,3.35,1.13,4.34
1447323,3350000,-4,3.35,1.13,4.34
1447263,5425000,-3,3.35,1.13,4.34
1447250,1150000,-18,3.35,1.13,4.34
1447389,8200000,0,3.35,1.13,4.34
1447196,3495000,0,3.35,1.13,4.34
1447285,3900000,-2,3.35,1.13,4.34
1447179,6200000,-5,3.35,1.13,4.34
1447372,2400000,-8,3.35,1.13,4.34
1447204,2300000,0,3.35,1.13,4.34
1447466,2750000,-8,3.35,1.13,4.34
1447605,3850000,0,3.35,1.13,4.34
1447602,1200000,-31,3.35,1.13,4.34
1447723,2945000,-2,3.35,1.13,4.34
1447608,3550000,-1,3.35,1.13,4.34
1447572,1360000,-3,3.35,1.13,4.34
1447681,1200000,0,3.35,1.13,4.34
1447665,900000,-10,3.35,1.13,4.34
1447657,4500000,-2,3.35,1.13,4.34
1447519,800000,-5,3.35,1.13,4.34
1447736,3500000,-3,3.35,1.13,4.34
1447712,3575000,-6,3.35,1.13,4.34
1447601,2645000,-5,3.35,1.13,4.34
1447494,4400000,-4,3.35,1.13,4.34
1447619,310000,-14,3.35,1.13,4.34
1447708,4600000,-3,3.35,1.13,4.34
1447668,2050000,-6,3.35,1.13,4.34
1447715,2370000,-1,3.35,1.13,4.34
1447729,4650000,-4,3.35,1.13,4.34
1447574,2295000,-4,3.35,1.13,4.34
1447533,3750000,0,3.35,1.13,4.34
1447569,4000000,-9,3.35,1.13,4.34
1447571,1650000,-8,3.35,1.13,4.34
1447795,1745000,-4,3.35,1.13,4.34
1447799,4275000,-3,3.35,1.13,4.34
1447782,1195000,0,3.35,1.13,4.34
1447803,1895000,1,3.35,1.13,4.34
1447752,2165000,-1,3.35,1.13,4.34
1447788,4200000,-2,3.35,1.13,4.34
1447815,1450000,-3,3.35,1.13,4.34
1447921,7750000,-9,3.35,1.13,4.34
1447880,1973000,32,3.35,1.13,4.34
1447852,1190000,-20,3.35,1.13,4.34
1447879,3225000,-5,3.35,1.13,4.34
1447867,2815000,-6,3.35,1.13,4.34
1447917,1345000,0,3.35,1.13,4.34
1447882,640000,-8,3.35,1.13,4.34
1447901,1300000,-7,3.35,1.13,4.34
1448222,550000,-35,3.35,1.13,4.34
1448063,400000,0,3.35,1.13,4.34
1448118,2700000,-10,3.35,1.13,4.34
1448174,2840000,-5,3.35,1.13,4.34
1448187,3400000,0,3.35,1.13,4.34
1448229,3850000,-9,3.35,1.13,4.34
1448205,9400000,-6,3.35,1.13,4.34
1448098,1950000,-2,3.35,1.13,4.34
1448164,495000,0,3.35,1.13,4.34
1448269,3945000,0,3.35,1.13,4.34
1448091,2700000,0,3.35,1.13,4.34
1448253,3300000,-6,3.35,1.13,4.34
1448051,4415000,-8,3.35,1.13,4.34
1448127,1840000,0,3.35,1.13,4.34
1448203,4325000,-2,3.35,1.13,4.34
1448142,2060000,-2,3.35,1.13,4.34
1447989,1525000,-4,3.35,1.13,4.34
1448178,4499000,0,3.35,1.13,4.34
1447942,810000,0,3.35,1.13,4.34
1447983,2850000,0,3.35,1.13,4.34
1448106,4650000,-4,3.35,1.13,4.34
1447997,945000,-5,3.35,1.13,4.34
1448157,2175000,-1,3.35,1.13,4.34
1447973,1850000,-7,3.35,1.13,4.34
1448032,2240000,-1,3.35,1.13,4.34
1447971,1545000,0,3.35,1.13,4.34
1448166,4700000,0,3.35,1.13,4.34
1447972,1590000,-3,3.35,1.13,4.34
1448464,1295000,0,3.35,1.13,4.34
1448421,1425000,-10,3.35,1.13,4.34
1448362,835000,0,3.35,1.13,4.34
1448546,2100000,-4,3.35,1.13,4.34
1448581,3650000,-4,3.35,1.13,4.34
1448445,2550000,-2,3.35,1.13,4.34
1448633,2000000,0,3.35,1.13,4.34
1448486,575000,-3,3.35,1.13,4.34
1448528,1100000,-15,3.35,1.13,4.34
1448479,1395000,0,3.35,1.13,4.34
1448582,590000,-1,3.35,1.13,4.34
1448515,1650000,-3,3.35,1.13,4.34
1448516,2200000,-4,3.35,1.13,4.34
1448342,6750000,0,3.35,1.13,4.34
1448347,8505000,-3,3.35,1.13,4.34
1448364,3800000,-2,3.35,1.13,4.34
1448373,760000,0,3.35,1.13,4.34
1448392,1375000,-8,3.35,1.13,4.34
1448598,3325000,-2,3.35,1.13,4.34
1448400,1460000,0,3.35,1.13,4.34
1448341,1750000,0,3.35,1.13,4.34
1448931,2212500,-6,3.35,1.13,4.34
1448902,2495000,0,3.35,1.13,4.34
1448782,2715000,-3,3.35,1.13,4.34
1448920,5200000,0,3.35,1.13,4.34
1448661,1470000,-2,3.35,1.13,4.34
1448800,625000,-10,3.35,1.13,4.34
1448762,2208000,0,3.35,1.13,4.34
1448934,3445000,-1,3.35,1.13,4.34
1448971,2700000,-7,3.35,1.13,4.34
1448643,2250000,-10,3.35,1.13,4.34
1448835,2304000,-8,3.35,1.13,4.34
1448912,3550000,-4,3.35,1.13,4.34
1448877,1270000,-5,3.35,1.13,4.34
1448785,1085000,-7,3.35,1.13,4.34
1448957,3595000,0,3.35,1.13,4.34
1448836,425000,-14,3.35,1.13,4.34
1448702,3550000,0,3.35,1.13,4.34
1448876,1350000,0,3.35,1.13,4.34
1448886,3750000,0,3.35,1.13,4.34
1448686,5100000,-1,3.35,1.13,4.34
1448749,2220000,-3,3.35,1.13,4.34
1506019,1025000,-14,3.35,1.13,4.34
1506059,2375000,-1,3.35,1.13,4.34
1505883,1000000,0,3.35,1.13,4.34
1505926,1795000,0,3.35,1.13,4.34
1505885,1250000,-10,3.35,1.13,4.34
1505886,1000000,0,3.35,1.13,4.34
1505944,4075000,-7,3.35,1.13,4.34
1505961,1590000,0,3.35,1.13,4.34
1505966,3750000,0,3.35,1.13,4.34
1506134,2440000,0,3.35,1.13,4.34
1505974,10500000,-9,3.35,1.13,4.34
1506062,1310000,-6,3.35,1.13,4.34
1506049,3300000,-8,3.35,1.13,4.34
1506094,1050000,0,3.35,1.13,4.34
1506053,1360000,0,3.35,1.13,4.34
1505952,2000000,-11,3.35,1.13,4.34
1506050,4050000,-2,3.35,1.13,4.34
1506075,1330000,-1,3.35,1.13,4.34
1506239,2965000,0,3.6,1.13,4.34
1506154,2800000,0,3.6,1.13,4.34
1506150,4050000,-2,3.6,1.13,4.34
1506348,1625000,-4,3.6,1.13,4.34
1506406,1295000,-11,3.6,1.13,4.34
1506289,2060000,0,3.6,1.13,4.34
1506427,1800000,-3,3.6,1.13,4.34
1506201,2200000,-4,3.6,1.13,4.34
1506268,705500,0,3.6,1.13,4.34
1506433,8650000,-6,3.6,1.13,4.34
1506357,750000,-11,3.6,1.13,4.34
1506364,1000000,-9,3.6,1.13,4.34
1506399,2595000,-2,3.6,1.13,4.34
1506229,1075000,-7,3.6,1.13,4.34
1506285,720000,0,3.6,1.13,4.34
